Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
779,85685,-85,1,-23.2125,-45.8667,989.5,12,00,00,45.52,101325,45,-0.01,0.34,10.00
780,85794,-85,1,-23.2125,-45.8667,990.0,12,00,00,45.85,101325,45,-0.02,0.39,10.03
781,85905,-85,1,-23.2125,-45.8667,990.5,12,00,00,45.61,101325,45,-0.00,0.30,10.00
782,86014,-85,1,-23.2125,-45.8667,991.0,12,00,00,45.71,101325,45,-0.03,0.34,10.01
783,86125,-85,1,-23.2125,-45.8667,991.5,12,00,00,45.75,101325,45,-0.01,0.35,9.99
784,86235,-85,1,-23.2125,-45.8667,992.0,12,00,00,45.75,101325,45,0.02,0.34,10.01
785,86345,-85,1,-23.2125,-45.8667,992.5,12,00,00,45.38,101325,45,0.02,0.37,9.98
786,86455,-85,1,-23.2125,-45.8667,993.0,12,00,00,45.61,101325,45,0.04,0.35,10.01
787,86564,-85,1,-23.2125,-45.8667,993.5,12,00,00,45.57,101325,45,0.01,0.33,10.02
788,86675,-85,1,-23.2125,-45.8667,994.0,12,00,00,45.85,101325,45,-0.00,0.37,10.02
789,86785,-85,1,-23.2125,-45.8667,994.5,12,00,00,45.75,101325,45,-0.00,0.36,9.99
790,86895,-85,1,-23.2125,-45.8667,995.0,12,00,00,45.71,101325,45,-0.04,0.35,10.05
791,87005,-85,1,-23.2125,-45.8667,995.5,12,00,00,45.89,101325,45,-0.01,0.36,10.05
792,87115,-85,1,-23.2125,-45.8667,996.0,12,00,00,45.52,101325,45,0.00,0.35,10.02
793,87225,-85,1,-23.2125,-45.8667,996.5,12,00,00,45.61,101325,45,-0.01,0.38,9.97
794,87335,-85,1,-23.2125,-45.8667,997.0,12,00,00,45.75,101325,45,0.02,0.36,10.04
795,87445,-85,1,-23.2125,-45.8667,997.5,12,00,00,45.71,101325,45,0.02,0.32,10.00
796,87556,-85,1,-23.2125,-45.8667,998.0,12,00,00,45.61,101325,45,0.00,0.33,10.02
797,87665,-85,1,-23.2125,-45.8667,998.5,12,00,00,45.71,101325,45,0.01,0.37,10.01
798,87776,-85,1,-23.2125,-45.8667,999.0,12,00,00,45.57,101325,45,-0.04,0.33,9.98
799,87885,-85,1,-23.2125,-45.8667,999.5,12,00,00,45.57,101325,45,0.00,0.34,10.05
800,87995,-85,1,-23.2125,-45.8667,1000.0,12,00,00,45.57,101325,45,-0.03,0.34,10.00
801,88105,-85,1,-23.2125,-45.8667,1000.5,12,00,00,45.71,101325,45,0.03,0.35,10.04
802,88216,-85,1,-23.2125,-45.8667,1001.0,12,00,00,45.52,101325,45,-0.02,0.34,10.02
803,88326,-85,1,-23.2125,-45.8667,1001.5,12,00,00,45.75,101325,45,-0.01,0.34,10.03
804,88436,-85,1,-23.2125,-45.8667,1002.0,12,00,00,45.61,101325,45,-0.03,0.33,9.99
805,88546,-85,1,-23.2125,-45.8667,1002.5,12,00,00,45.57,101325,45,-0.03,0.36,10.01
806,88656,-85,1,-23.2125,-45.8667,1003.0,12,00,00,45.75,101325,45,0.02,0.36,10.01
807,88767,-85,1,-23.2125,-45.8667,1003.5,12,00,00,45.61,101325,45,-0.04,0.32,10.03
808,88877,-85,1,-23.2125,-45.8667,1004.0,12,00,00,45.38,101325,45,-0.02,0.35,9.98
809,88987,-85,1,-23.2125,-45.8667,1004.5,12,00,00,45.61,101325,45,0.02,0.33,10.01
810,89097,-85,1,-23.2125,-45.8667,1005.0,12,00,00,45.57,101325,45,0.02,0.37,9.96
811,89207,-85,1,-23.2125,-45.8667,1005.5,12,00,00,45.61,101325,45,0.01,0.33,10.04
812,89317,-85,1,-23.2125,-45.8667,1006.0,12,00,00,45.61,101325,45,0.00,0.35,10.01
813,89427,-85,1,-23.2125,-45.8667,1006.5,12,00,00,45.61,101325,45,0.01,0.31,10.03
814,89537,-85,1,-23.2125,-45.8667,1007.0,12,00,00,45.57,101325,45,0.02,0.34,10.03
815,89648,-85,1,-23.2125,-45.8667,1007.5,12,00,00,45.85,101325,45,-0.02,0.36,10.01
816,89757,-85,1,-23.2125,-45.8667,1008.0,12,00,00,45.94,101325,45,0.01,0.36,9.95
817,89868,-85,1,-23.2125,-45.8667,1008.5,12,00,00,45.75,101325,45,0.00,0.37,10.04
818,89977,-85,1,-23.2125,-45.8667,1009.0,12,00,00,45.57,101325,45,0.01,0.34,9.98
819,90088,-85,1,-23.2125,-45.8667,1009.5,12,00,00,45.61,101325,45,-0.03,0.34,10.00
820,90198,-85,1,-23.2125,-45.8667,1010.0,12,00,00,45.61,101325,45,-0.01,0.36,10.01
821,90308,-85,1,-23.2125,-45.8667,1010.5,12,00,00,45.61,101325,45,-0.01,0.32,10.01
822,90419,-85,1,-23.2125,-45.8667,1011.0,12,00,00,45.71,101325,45,-0.02,0.34,9.96
823,90528,-85,1,-23.2125,-45.8667,1011.5,12,00,00,45.71,101325,45,0.04,0.38,9.97
824,90639,-85,1,-23.2125,-45.8667,1012.0,12,00,00,45.71,101325,45,0.01,0.32,10.02
825,90748,-85,1,-23.2125,-45.8667,1012.5,12,00,00,45.75,101325,45,-0.02,0.32,9.98
826,90859,-85,1,-23.2125,-45.8667,1013.0,12,00,00,45.75,101325,45,0.02,0.32,9.96
827,90969,-85,1,-23.2125,-45.8667,1013.5,12,00,00,45.75,101325,45,-0.00,0.35,9.98
828,91079,-85,1,-23.2125,-45.8667,1014.0,12,00,00,45.61,101325,45,0.03,0.39,10.00
829,91189,-85,1,-23.2125,-45.8667,1014.5,12,00,00,45.61,101325,45,-0.03,0.36,9.99
830,91299,-85,1,-23.2125,-45.8667,1015.0,12,00,00,45.57,101325,45,-0.01,0.35,10.02
831,91409,-85,1,-23.2125,-45.8667,1015.5,12,00,00,45.71,101325,45,0.04,0.37,10.03
832,91520,-85,1,-23.2125,-45.8667,1016.0,12,00,00,45.38,101325,45,0.03,0.37,10.02
833,91629,-85,1,-23.2125,-45.8667,1016.5,12,00,00,45.38,101325,45,-0.01,0.33,9.99
834,91740,-85,1,-23.2125,-45.8667,1017.0,12,00,00,46.04,101325,45,0.02,0.32,9.97
835,91849,-85,1,-23.2125,-45.8667,1017.5,12,00,00,45.75,101325,45,0.01,0.33,9.97
836,91960,-85,1,-23.2125,-45.8667,1018.0,12,00,00,45.61,101325,45,0.05,0.38,10.06
837,92069,-85,1,-23.2125,-45.8667,1018.5,12,00,00,45.52,101325,45,-0.01,0.36,9.99
838,92180,-85,1,-23.2125,-45.8667,1019.0,12,00,00,45.42,101325,45,-0.04,0.34,10.01
839,92291,-85,1,-23.2125,-45.8667,1019.5,12,00,00,45.75,101325,45,-0.01,0.36,10.06
840,92400,-85,1,-23.2125,-45.8667,1020.0,12,00,00,45.57,101325,45,-0.01,0.32,10.03
841,92511,-85,1,-23.2125,-45.8667,1020.5,12,00,00,45.75,101325,45,0.01,0.32,9.95
842,92620,-85,1,-23.2125,-45.8667,1021.0,12,00,00,45.52,101325,45,0.04,0.34,10.02
843,92731,-85,1,-23.2125,-45.8667,1021.5,12,00,00,45.71,101325,45,-0.03,0.27,9.98
844,92840,-85,1,-23.2125,-45.8667,1022.0,12,00,00,45.57,101325,45,0.06,0.45,10.04
845,92951,-85,1,-23.2125,-45.8667,1022.5,12,00,00,45.57,101325,45,0.02,0.35,10.06
846,93061,-85,1,-23.2125,-45.8667,1023.0,12,00,00,45.85,101325,45,0.04,0.37,9.97
847,93171,-85,1,-23.2125,-45.8667,1023.5,12,00,00,45.61,101325,45,-0.01,0.31,10.01
848,93281,-85,1,-23.2125,-45.8667,1024.0,12,00,00,45.52,101325,45,0.04,0.37,9.98
849,93391,-85,1,-23.2125,-45.8667,1024.5,12,00,00,45.75,101325,45,-0.01,0.38,10.00
850,93501,-85,1,-23.2125,-45.8667,1025.0,12,00,00,45.75,101325,45,-0.00,0.38,9.99
851,93612,-85,1,-23.2125,-45.8667,1025.5,12,00,00,45.61,101325,45,0.01,0.36,9.97
852,93721,-85,1,-23.2125,-45.8667,1026.0,12,00,00,45.94,101325,45,0.03,0.34,10.02
853,93832,-85,1,-23.2125,-45.8667,1026.5,12,00,00,45.61,101325,45,-0.01,0.36,9.98
854,93942,-85,1,-23.2125,-45.8667,1027.0,12,00,00,45.75,101325,45,0.02,0.37,10.03
855,94052,-85,1,-23.2125,-45.8667,1027.5,12,00,00,45.75,101325,45,-0.01,0.36,10.00
856,94162,-85,1,-23.2125,-45.8667,1028.0,12,00,00,45.33,101325,45,0.03,0.39,9.98
857,94272,-85,1,-23.2125,-45.8667,1028.5,12,00,00,45.71,101325,45,0.01,0.35,10.00
858,94383,-85,1,-23.2125,-45.8667,1029.0,12,00,00,45.75,101325,45,-0.01,0.35,10.01
859,94492,-85,1,-23.2125,-45.8667,1029.5,12,00,00,46.37,101325,45,0.02,0.38,10.02
860,94603,-85,1,-23.2125,-45.8667,1030.0,12,00,00,45.75,101325,45,0.04,0.38,10.01
861,94712,-85,1,-23.2125,-45.8667,1030.5,12,00,00,45.75,101325,45,0.03,0.36,10.03
862,94823,-85,1,-23.2125,-45.8667,1031.0,12,00,00,45.85,101325,45,0.01,0.39,10.02
863,94932,-85,1,-23.2125,-45.8667,1031.5,12,00,00,45.52,101325,45,0.00,0.33,10.01
864,95043,-85,1,-23.2125,-45.8667,1032.0,12,00,00,45.75,101325,45,-0.05,0.35,9.95
865,95153,-85,1,-23.2125,-45.8667,1032.5,12,00,00,45.85,101325,45,-0.02,0.36,9.97
866,95263,-85,1,-23.2125,-45.8667,1033.0,12,00,00,45.61,101325,45,-0.03,0.35,10.04
867,95374,-85,1,-23.2125,-45.8667,1033.5,12,00,00,45.57,101325,45,0.02,0.34,10.00
868,95483,-85,1,-23.2125,-45.8667,1034.0,12,00,00,45.85,101325,45,0.00,0.37,9.97
869,95594,-85,1,-23.2125,-45.8667,1034.5,12,00,00,45.71,101325,45,0.02,0.37,9.98
870,95704,-85,1,-23.2125,-45.8667,1035.0,12,00,00,45.71,101325,45,-0.00,0.36,10.00
871,95814,-85,1,-23.2125,-45.8667,1035.5,12,00,00,45.42,101325,45,0.01,0.39,10.00
872,95924,-85,1,-23.2125,-45.8667,1036.0,12,00,00,45.61,101325,45,-0.04,0.36,9.99
873,96034,-85,1,-23.2125,-45.8667,1036.5,12,00,00,45.85,101325,45,0.00,0.32,10.05
874,96144,-85,1,-23.2125,-45.8667,1037.0,12,00,00,45.52,101325,45,0.00,0.38,10.03
875,96254,-85,1,-23.2125,-45.8667,1037.5,12,00,00,45.57,101325,45,0.01,0.38,10.03
876,96364,-85,1,-23.2125,-45.8667,1038.0,12,00,00,45.61,101325,45,-0.01,0.36,9.99
877,96475,-85,1,-23.2125,-45.8667,1038.5,12,00,00,45.61,101325,45,0.01,0.34,10.02
878,96584,-85,1,-23.2125,-45.8667,1039.0,12,00,00,45.75,101325,45,0.00,0.32,10.03
879,96695,-85,1,-23.2125,-45.8667,1039.5,12,00,00,45.75,101325,45,-0.01,0.35,10.04
880,96805,-85,1,-23.2125,-45.8667,1040.0,12,00,00,45.38,101325,45,-0.05,0.34,9.97
881,96915,-85,1,-23.2125,-45.8667,1040.5,12,00,00,45.38,101325,45,-0.00,0.39,10.03
882,97026,-85,1,-23.2125,-45.8667,1041.0,12,00,00,45.38,101325,45,0.03,0.35,10.00
883,97135,-85,1,-23.2125,-45.8667,1041.5,12,00,00,45.57,101325,45,-0.03,0.38,9.99
884,97246,-85,1,-23.2125,-45.8667,1042.0,12,00,00,45.75,101325,45,-0.02,0.35,9.98
885,97355,-85,1,-23.2125,-45.8667,1042.5,12,00,00,45.38,101325,45,0.02,0.35,10.04
886,97466,-85,1,-23.2125,-45.8667,1043.0,12,00,00,45.89,101325,45,0.00,0.40,10.03
887,97575,-85,1,-23.2125,-45.8667,1043.5,12,00,00,45.61,101325,45,0.01,0.36,10.01
888,97686,-85,1,-23.2125,-45.8667,1044.0,12,00,00,45.24,101325,45,-0.01,0.37,10.00
889,97796,-85,1,-23.2125,-45.8667,1044.5,12,00,00,45.61,101325,45,-0.01,0.36,10.05
890,97906,-85,1,-23.2125,-45.8667,1045.0,12,00,00,45.75,101325,45,0.00,0.37,9.98
891,98017,-85,1,-23.2125,-45.8667,1045.5,12,00,00,45.33,101325,45,-0.01,0.33,9.98
892,98126,-85,1,-23.2125,-45.8667,1046.0,12,00,00,45.42,101325,45,0.00,0.40,10.06
893,98237,-85,1,-23.2125,-45.8667,1046.5,12,00,00,45.61,101325,45,0.04,0.39,9.97
894,98347,-85,1,-23.2125,-45.8667,1047.0,12,00,00,45.38,101325,45,0.00,0.36,10.03
895,98457,-85,1,-23.2125,-45.8667,1047.5,12,00,00,45.57,101325,45,-0.02,0.35,9.99
896,98567,-85,1,-23.2125,-45.8667,1048.0,12,00,00,45.85,101325,45,0.04,0.36,9.97
897,98677,-85,1,-23.2125,-45.8667,1048.5,12,00,00,45.89,101325,45,-0.02,0.34,9.99
898,98787,-85,1,-23.2125,-45.8667,1049.0,12,00,00,45.71,101325,45,0.02,0.36,10.00
899,98897,-85,1,-23.2125,-45.8667,1049.5,12,00,00,45.33,101325,45,0.02,0.38,9.98
900,99007,-85,1,-23.2125,-45.8667,1050.0,12,00,00,45.38,101325,45,-0.02,0.37,9.98
901,99118,-85,1,-23.2125,-45.8667,1050.5,12,00,00,45.38,101325,45,-0.03,0.38,9.96
902,99227,-85,1,-23.2125,-45.8667,1051.0,12,00,00,45.75,101325,45,-0.01,0.34,9.96
903,99338,-85,1,-23.2125,-45.8667,1051.5,12,00,00,45.61,101325,45,-0.02,0.37,9.98
904,99447,-85,1,-23.2125,-45.8667,1052.0,12,00,00,45.38,101325,45,0.02,0.36,9.99
905,99558,-85,1,-23.2125,-45.8667,1052.5,12,00,00,45.75,101325,45,0.00,0.33,10.02
906,99667,-85,1,-23.2125,-45.8667,1053.0,12,00,00,45.42,101325,45,-0.03,0.35,10.07
907,99778,-85,1,-23.2125,-45.8667,1053.5,12,00,00,45.71,101325,45,0.00,0.35,9.99
908,99888,-85,1,-23.2125,-45.8667,1054.0,12,00,00,45.71,101325,45,0.01,0.37,9.98
909,99998,-85,1,-23.2125,-45.8667,1054.5,12,00,00,45.61,101325,45,-0.01,0.39,9.97
910,100108,-85,1,-23.2125,-45.8667,1055.0,12,00,00,45.57,101325,45,0.01,0.40,10.02
911,100218,-85,1,-23.2125,-45.8667,1055.5,12,00,00,45.57,101325,45,0.03,0.34,9.98
912,100328,-85,1,-23.2125,-45.8667,1056.0,12,00,00,45.85,101325,45,0.01,0.38,10.03
913,100439,-85,1,-23.2125,-45.8667,1056.5,12,00,00,45.61,101325,45,-0.00,0.38,10.00
914,100549,-85,1,-23.2125,-45.8667,1057.0,12,00,00,45.57,101325,45,-0.03,0.37,9.98
915,100659,-85,1,-23.2125,-45.8667,1057.5,12,00,00,45.57,101325,45,-0.00,0.37,10.07
916,100769,-85,1,-23.2125,-45.8667,1058.0,12,00,00,45.61,101325,45,-0.01,0.37,9.98
917,100880,-85,1,-23.2125,-45.8667,1058.5,12,00,00,45.94,101325,45,-0.00,0.37,10.06
918,100989,-85,1,-23.2125,-45.8667,1059.0,12,00,00,45.57,101325,45,0.01,0.36,10.00
919,101100,-85,1,-23.2125,-45.8667,1059.5,12,00,00,45.57,101325,45,0.01,0.36,9.99
920,101210,-85,1,-23.2125,-45.8667,1060.0,12,00,00,45.75,101325,45,0.04,0.35,10.03
921,101320,-85,1,-23.2125,-45.8667,1060.5,12,00,00,45.75,101325,45,-0.01,0.36,10.01
922,101431,-85,1,-23.2125,-45.8667,1061.0,12,00,00,45.38,101325,45,0.01,0.36,9.97
923,101540,-85,1,-23.2125,-45.8667,1061.5,12,00,00,45.61,101325,45,0.01,0.36,10.01
924,101651,-85,1,-23.2125,-45.8667,1062.0,12,00,00,45.75,101325,45,0.01,0.35,10.05
925,101761,-85,1,-23.2125,-45.8667,1062.5,12,00,00,45.57,101325,45,0.02,0.36,9.99
926,101871,-85,1,-23.2125,-45.8667,1063.0,12,00,00,45.61,101325,45,0.03,0.32,10.01
927,101982,-85,1,-23.2125,-45.8667,1063.5,12,00,00,45.57,101325,45,0.00,0.31,10.05
928,102091,-85,1,-23.2125,-45.8667,1064.0,12,00,00,45.52,101325,45,0.03,0.33,10.00
929,102202,-85,1,-23.2125,-45.8667,1064.5,12,00,00,45.75,101325,45,0.00,0.34,10.01
930,102311,-85,1,-23.2125,-45.8667,1065.0,12,00,00,45.71,101325,45,0.01,0.37,9.95
931,102422,-85,1,-23.2125,-45.8667,1065.5,12,00,00,45.57,101325,45,0.04,0.36,9.99
932,102533,-85,1,-23.2125,-45.8667,1066.0,12,00,00,45.61,101325,45,0.02,0.37,10.00
933,102642,-85,1,-23.2125,-45.8667,1066.5,12,00,00,45.75,101325,45,-0.02,0.34,10.01
934,102753,-85,1,-23.2125,-45.8667,1067.0,12,00,00,45.38,101325,45,-0.00,0.35,10.02
935,102863,-85,1,-23.2125,-45.8667,1067.5,12,00,00,45.61,101325,45,0.02,0.36,9.94
936,102973,-85,1,-23.2125,-45.8667,1068.0,12,00,00,45.57,101325,45,0.05,0.37,9.98
937,103084,-85,1,-23.2125,-45.8667,1068.5,12,00,00,45.33,101325,45,0.00,0.36,9.92
938,103193,-85,1,-23.2125,-45.8667,1069.0,12,00,00,45.61,101325,45,-0.04,0.36,10.05
939,103304,-85,1,-23.2125,-45.8667,1069.5,12,00,00,45.75,101325,45,-0.02,0.34,9.96
940,103413,-85,1,-23.2125,-45.8667,1070.0,12,00,00,45.57,101325,45,0.03,0.35,9.98
941,103524,-85,1,-23.2125,-45.8667,1070.5,12,00,00,45.85,101325,45,0.03,0.35,10.01
942,103634,-85,1,-23.2125,-45.8667,1071.0,12,00,00,45.57,101325,45,-0.01,0.35,9.94
943,103744,-85,1,-23.2125,-45.8667,1071.5,12,00,00,45.75,101325,45,-0.02,0.34,10.03
944,103855,-85,1,-23.2125,-45.8667,1072.0,12,00,00,45.57,101325,45,-0.01,0.31,10.01
945,103965,-85,1,-23.2125,-45.8667,1072.5,12,00,00,45.71,101325,45,0.00,0.38,9.98
946,104075,-85,1,-23.2125,-45.8667,1073.0,12,00,00,45.57,101325,45,0.01,0.37,9.92
947,104185,-85,1,-23.2125,-45.8667,1073.5,12,00,00,45.89,101325,45,-0.02,0.38,10.06
948,104295,-85,1,-23.2125,-45.8667,1074.0,12,00,00,45.61,101325,45,0.01,0.33,9.99
949,104406,-85,1,-23.2125,-45.8667,1074.5,12,00,00,45.38,101325,45,0.00,0.35,9.99
950,104515,-85,1,-23.2125,-45.8667,1075.0,12,00,00,45.61,101325,45,-0.03,0.32,9.99
951,104626,-85,1,-23.2125,-45.8667,1075.5,12,00,00,45.61,101325,45,0.01,0.34,10.01
952,104736,-85,1,-23.2125,-45.8667,1076.0,12,00,00,45.61,101325,45,0.00,0.36,10.00
953,104846,-85,1,-23.2125,-45.8667,1076.5,12,00,00,45.33,101325,45,0.01,0.35,9.98
954,104956,-85,1,-23.2125,-45.8667,1077.0,12,00,00,45.24,101325,45,-0.05,0.38,9.91
955,105066,-85,1,-23.2125,-45.8667,1077.5,12,00,00,45.57,101325,45,-0.04,0.37,9.99
956,105177,-85,1,-23.2125,-45.8667,1078.0,12,00,00,45.75,101325,45,0.02,0.38,10.07
957,105287,-85,1,-23.2125,-45.8667,1078.5,12,00,00,45.75,101325,45,-0.02,0.37,10.02
958,105397,-85,1,-23.2125,-45.8667,1079.0,12,00,00,45.38,101325,45,-0.01,0.35,10.00
959,105507,-85,1,-23.2125,-45.8667,1079.5,12,00,00,45.75,101325,45,-0.03,0.38,9.98
960,105618,-85,1,-23.2125,-45.8667,1080.0,12,00,00,45.61,101325,45,-0.00,0.36,9.97
961,105728,-85,1,-23.2125,-45.8667,1080.5,12,00,00,45.61,101325,45,-0.00,0.36,9.99
962,105838,-85,1,-23.2125,-45.8667,1081.0,12,00,00,45.71,101325,45,-0.02,0.36,9.98
963,105949,-85,1,-23.2125,-45.8667,1081.5,12,00,00,45.75,101325,45,0.00,0.35,10.02
964,106058,-85,1,-23.2125,-45.8667,1082.0,12,00,00,45.52,101325,45,-0.00,0.35,10.00
965,106169,-85,1,-23.2125,-45.8667,1082.5,12,00,00,45.42,101325,45,-0.01,0.34,10.08
966,106279,-85,1,-23.2125,-45.8667,1083.0,12,00,00,45.94,101325,45,0.01,0.36,10.06
967,106389,-85,1,-23.2125,-45.8667,1083.5,12,00,00,45.71,101325,45,0.02,0.33,10.00
968,106500,-85,1,-23.2125,-45.8667,1084.0,12,00,00,45.61,101325,45,0.00,0.38,9.99
969,106609,-85,1,-23.2125,-45.8667,1084.5,12,00,00,45.57,101325,45,0.02,0.34,10.04
970,106720,-85,1,-23.2125,-45.8667,1085.0,12,00,00,45.24,101325,45,-0.02,0.34,9.97
971,106830,-85,1,-23.2125,-45.8667,1085.5,12,00,00,45.61,101325,45,-0.02,0.37,10.05
972,106940,-85,1,-23.2125,-45.8667,1086.0,12,00,00,45.71,101325,45,0.06,0.31,10.03
973,107051,-85,1,-23.2125,-45.8667,1086.5,12,00,00,45.75,101325,45,0.00,0.38,10.09
974,107160,-85,1,-23.2125,-45.8667,1087.0,12,00,00,45.75,101325,45,-0.01,0.33,10.00
975,107271,-85,1,-23.2125,-45.8667,1087.5,12,00,00,45.38,101325,45,-0.00,0.38,10.03
976,107381,-85,1,-23.2125,-45.8667,1088.0,12,00,00,45.75,101325,45,-0.00,0.39,10.00
977,107492,-85,1,-23.2125,-45.8667,1088.5,12,00,00,45.57,101325,45,0.01,0.35,10.01
978,107601,-85,1,-23.2125,-45.8667,1089.0,12,00,00,45.75,101325,45,-0.01,0.37,9.98
979,107712,-85,1,-23.2125,-45.8667,1089.5,12,00,00,45.38,101325,45,-0.00,0.34,10.04
980,107822,-85,1,-23.2125,-45.8667,1090.0,12,00,00,45.52,101325,45,0.07,0.37,9.96
981,107932,-85,1,-23.2125,-45.8667,1090.5,12,00,00,45.24,101325,45,0.02,0.34,9.97
982,108043,-85,1,-23.2125,-45.8667,1091.0,12,00,00,45.94,101325,45,0.02,0.36,9.93
983,108152,-85,1,-23.2125,-45.8667,1091.5,12,00,00,45.75,101325,45,0.01,0.34,10.03
984,108263,-85,1,-23.2125,-45.8667,1092.0,12,00,00,45.75,101325,45,0.01,0.33,9.99
985,108372,-85,1,-23.2125,-45.8667,1092.5,12,00,00,45.71,101325,45,0.01,0.37,10.04
986,108483,-85,1,-23.2125,-45.8667,1093.0,12,00,00,45.33,101325,45,-0.00,0.33,10.00
987,108594,-85,1,-23.2125,-45.8667,1093.5,12,00,00,45.71,101325,45,0.02,0.37,9.93
988,108703,-85,1,-23.2125,-45.8667,1094.0,12,00,00,45.89,101325,45,-0.00,0.36,10.00
989,108814,-85,1,-23.2125,-45.8667,1094.5,12,00,00,45.57,101325,45,0.01,0.33,9.98
990,108923,-85,1,-23.2125,-45.8667,1095.0,12,00,00,45.57,101325,45,0.03,0.37,9.97
991,109034,-85,1,-23.2125,-45.8667,1095.5,12,00,00,45.89,101325,45,-0.01,0.39,10.01
992,109145,-85,1,-23.2125,-45.8667,1096.0,12,00,00,45.89,101325,45,0.01,0.40,10.02
993,109254,-85,1,-23.2125,-45.8667,1096.5,12,00,00,45.52,101325,45,-0.03,0.34,10.02
994,109365,-85,1,-23.2125,-45.8667,1097.0,12,00,00,45.38,101325,45,0.01,0.37,10.01
995,109474,-85,1,-23.2125,-45.8667,1097.5,12,00,00,45.57,101325,45,0.03,0.34,10.02
996,109585,-85,1,-23.2125,-45.8667,1098.0,12,00,00,45.42,101325,45,0.00,0.30,9.98
997,109696,-85,1,-23.2125,-45.8667,1098.5,12,00,00,45.75,101325,45,0.04,0.32,10.00
998,109805,-85,1,-23.2125,-45.8667,1099.0,12,00,00,45.09,101325,45,0.04,0.32,9.99
999,109916,-85,1,-23.2125,-45.8667,1099.5,12,00,00,45.61,101325,45,0.01,0.40,9.98
1000,110025,-85,1,-23.2125,-45.8667,1100.0,12,00,00,45.52,101325,45,0.00,0.40,9.99
1001,110136,-85,1,-23.2125,-45.8667,1100.5,12,00,00,45.75,101325,45,-0.01,0.36,9.97
1002,110246,-85,1,-23.2125,-45.8667,1101.0,12,00,00,45.75,101325,45,-0.02,0.37,10.03
1003,110356,-85,1,-23.2125,-45.8667,1101.5,12,00,00,45.85,101325,45,0.05,0.37,10.00
1004,110467,-85,1,-23.2125,-45.8667,1102.0,12,00,00,45.38,101325,45,0.01,0.34,10.00
1005,110577,-85,1,-23.2125,-45.8667,1102.5,12,00,00,45.75,101325,45,0.01,0.37,10.00
1006,110687,-85,1,-23.2125,-45.8667,1103.0,12,00,00,45.71,101325,45,0.02,0.36,10.01
1007,110797,-85,1,-23.2125,-45.8667,1103.5,12,00,00,45.89,101325,45,0.02,0.37,10.01
1008,110908,-85,1,-23.2125,-45.8667,1104.0,12,00,00,45.38,101325,45,0.04,0.37,9.97
1009,111017,-85,1,-23.2125,-45.8667,1104.5,12,00,00,45.75,101325,45,-0.01,0.36,9.97
1010,111128,-85,1,-23.2125,-45.8667,1105.0,12,00,00,45.89,101325,45,0.01,0.36,9.95
1011,111239,-85,1,-23.2125,-45.8667,1105.5,12,00,00,45.61,101325,45,0.01,0.35,10.03
1012,111349,-85,1,-23.2125,-45.8667,1106.0,12,00,00,45.75,101325,45,-0.06,0.37,10.02
1013,111459,-85,1,-23.2125,-45.8667,1106.5,12,00,00,45.85,101325,45,0.05,0.34,9.94
1014,111569,-85,1,-23.2125,-45.8667,1107.0,12,00,00,45.75,101325,45,0.04,0.36,9.98
1015,111680,-85,1,-23.2125,-45.8667,1107.5,12,00,00,45.71,101325,45,-0.00,0.32,9.97
1016,111790,-85,1,-23.2125,-45.8667,1108.0,12,00,00,45.42,101325,45,0.01,0.37,9.98
1017,111900,-85,1,-23.2125,-45.8667,1108.5,12,00,00,45.71,101325,45,0.02,0.39,10.06
1018,112011,-85,1,-23.2125,-45.8667,1109.0,12,00,00,45.57,101325,45,0.00,0.34,9.99
1019,112120,-85,1,-23.2125,-45.8667,1109.5,12,00,00,45.75,101325,45,0.05,0.35,9.95
1020,112231,-85,1,-23.2125,-45.8667,1110.0,12,00,00,45.38,101325,45,-0.03,0.39,10.03
1021,112342,-85,1,-23.2125,-45.8667,1110.5,12,00,00,45.75,101325,45,-0.02,0.39,9.98
1022,112451,-85,1,-23.2125,-45.8667,1111.0,12,00,00,45.24,101325,45,0.02,0.35,10.04
1023,112562,-85,1,-23.2125,-45.8667,1111.5,12,00,00,45.71,101325,45,0.01,0.35,10.06
1024,112672,-85,1,-23.2125,-45.8667,1112.0,12,00,00,45.85,101325,45,0.02,0.40,10.01
1025,112782,-85,1,-23.2125,-45.8667,1112.5,12,00,00,45.61,101325,45,0.00,0.35,9.97
1026,112892,-85,1,-23.2125,-45.8667,1113.0,12,00,00,46.04,101325,45,0.01,0.32,9.99
1027,113003,-85,1,-23.2125,-45.8667,1113.5,12,00,00,45.42,101325,45,-0.03,0.38,10.00
1028,113113,-85,1,-23.2125,-45.8667,1114.0,12,00,00,45.75,101325,45,0.03,0.38,10.04
1029,113223,-85,1,-23.2125,-45.8667,1114.5,12,00,00,45.71,101325,45,-0.01,0.36,10.02
1030,113334,-85,1,-23.2125,-45.8667,1115.0,12,00,00,45.75,101325,45,0.01,0.36,10.00
1031,113444,-85,1,-23.2125,-45.8667,1115.5,12,00,00,45.52,101325,45,0.01,0.41,10.03
1032,113554,-85,1,-23.2125,-45.8667,1116.0,12,00,00,45.42,101325,45,0.01,0.34,10.03
1033,113665,-85,1,-23.2125,-45.8667,1116.5,12,00,00,45.52,101325,45,0.00,0.35,10.04
