Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
1718,189282,-85,1,-23.2125,-45.8667,1459.0,12,00,00,45.75,101325,45,-0.05,0.17,9.99
1719,189392,-85,1,-23.2125,-45.8667,1459.5,12,00,00,45.38,101325,45,-0.04,0.17,10.04
1720,189503,-85,1,-23.2125,-45.8667,1460.0,12,00,00,45.42,101325,45,-0.06,0.14,9.98
1721,189613,-85,1,-23.2125,-45.8667,1460.5,12,00,00,45.57,101325,45,0.00,0.14,9.94
1722,189723,-85,1,-23.2125,-45.8667,1461.0,12,00,00,45.52,101325,45,-0.06,0.15,10.05
1723,189834,-85,1,-23.2125,-45.8667,1461.5,12,00,00,45.57,101325,45,-0.05,0.19,10.01
1724,189944,-85,1,-23.2125,-45.8667,1462.0,12,00,00,45.57,101325,45,-0.04,0.17,9.98
1725,190054,-85,1,-23.2125,-45.8667,1462.5,12,00,00,45.38,101325,45,-0.07,0.14,10.01
1726,190164,-85,1,-23.2125,-45.8667,1463.0,12,00,00,45.61,101325,45,-0.06,0.17,9.98
1727,190275,-85,1,-23.2125,-45.8667,1463.5,12,00,00,45.38,101325,45,-0.06,0.17,10.02
1728,190386,-85,1,-23.2125,-45.8667,1464.0,12,00,00,45.42,101325,45,-0.03,0.12,10.05
1729,190495,-85,1,-23.2125,-45.8667,1464.5,12,00,00,45.57,101325,45,-0.04,0.20,10.03
1730,190606,-85,1,-23.2125,-45.8667,1465.0,12,00,00,45.24,101325,45,-0.05,0.17,10.01
1731,190716,-85,1,-23.2125,-45.8667,1465.5,12,00,00,45.38,101325,45,-0.03,0.16,9.97
1732,190827,-85,1,-23.2125,-45.8667,1466.0,12,00,00,45.24,101325,45,0.00,0.15,10.00
1733,190937,-85,1,-23.2125,-45.8667,1466.5,12,00,00,45.38,101325,45,-0.08,0.13,9.96
1734,191047,-85,1,-23.2125,-45.8667,1467.0,12,00,00,45.38,101325,45,-0.04,0.16,9.98
1735,191158,-85,1,-23.2125,-45.8667,1467.5,12,00,00,45.61,101325,45,-0.04,0.14,10.04
1736,191267,-85,1,-23.2125,-45.8667,1468.0,12,00,00,45.38,101325,45,-0.03,0.15,10.06
1737,191378,-85,1,-23.2125,-45.8667,1468.5,12,00,00,45.57,101325,45,-0.05,0.16,9.93
1738,191489,-85,1,-23.2125,-45.8667,1469.0,12,00,00,45.52,101325,45,-0.02,0.21,9.99
1739,191599,-85,1,-23.2125,-45.8667,1469.5,12,00,00,45.38,101325,45,-0.05,0.17,9.99
1740,191709,-85,1,-23.2125,-45.8667,1470.0,12,00,00,45.33,101325,45,-0.04,0.17,9.97
1741,191819,-85,1,-23.2125,-45.8667,1470.5,12,00,00,45.19,101325,45,-0.06,0.15,10.01
1742,191930,-85,1,-23.2125,-45.8667,1471.0,12,00,00,45.61,101325,45,-0.02,0.20,10.02
1743,192040,-85,1,-23.2125,-45.8667,1471.5,12,00,00,45.52,101325,45,-0.04,0.17,10.00
1744,192150,-85,1,-23.2125,-45.8667,1472.0,12,00,00,45.52,101325,45,-0.05,0.16,10.04
1745,192261,-85,1,-23.2125,-45.8667,1472.5,12,00,00,45.38,101325,45,-0.06,0.19,9.94
1746,192371,-85,1,-23.2125,-45.8667,1473.0,12,00,00,45.19,101325,45,-0.02,0.19,10.01
1747,192482,-85,1,-23.2125,-45.8667,1473.5,12,00,00,45.52,101325,45,-0.04,0.17,10.05
1748,192591,-85,1,-23.2125,-45.8667,1474.0,12,00,00,45.24,101325,45,-0.03,0.15,9.95
1749,192702,-85,1,-23.2125,-45.8667,1474.5,12,00,00,45.52,101325,45,-0.06,0.17,9.93
1750,192813,-85,1,-23.2125,-45.8667,1475.0,12,00,00,45.52,101325,45,-0.05,0.14,9.97
1751,192922,-85,1,-23.2125,-45.8667,1475.5,12,00,00,45.57,101325,45,-0.07,0.17,9.98
1752,193033,-85,1,-23.2125,-45.8667,1476.0,12,00,00,45.57,101325,45,-0.06,0.19,9.99
1753,193143,-85,1,-23.2125,-45.8667,1476.5,12,00,00,45.24,101325,45,-0.06,0.17,10.02
1754,193254,-85,1,-23.2125,-45.8667,1477.0,12,00,00,45.57,101325,45,-0.05,0.21,10.03
1755,193363,-85,1,-23.2125,-45.8667,1477.5,12,00,00,45.61,101325,45,-0.03,0.11,10.01
1756,193474,-85,1,-23.2125,-45.8667,1478.0,12,00,00,45.57,101325,45,-0.04,0.14,10.01
1757,193585,-85,1,-23.2125,-45.8667,1478.5,12,00,00,45.24,101325,45,-0.06,0.15,10.03
1758,193695,-85,1,-23.2125,-45.8667,1479.0,12,00,00,45.33,101325,45,-0.00,0.13,9.97
1759,193805,-85,1,-23.2125,-45.8667,1479.5,12,00,00,45.24,101325,45,-0.03,0.14,10.00
1760,193915,-85,1,-23.2125,-45.8667,1480.0,12,00,00,45.61,101325,45,-0.04,0.20,9.93
1761,194026,-85,1,-23.2125,-45.8667,1480.5,12,00,00,45.38,101325,45,-0.04,0.16,10.04
1762,194137,-85,1,-23.2125,-45.8667,1481.0,12,00,00,45.38,101325,45,-0.06,0.16,9.98
1763,194246,-85,1,-23.2125,-45.8667,1481.5,12,00,00,45.24,101325,45,-0.06,0.17,10.01
1764,194357,-85,1,-23.2125,-45.8667,1482.0,12,00,00,45.52,101325,45,-0.06,0.19,9.95
1765,194467,-85,1,-23.2125,-45.8667,1482.5,12,00,00,45.38,101325,45,-0.06,0.13,10.04
1766,194578,-85,1,-23.2125,-45.8667,1483.0,12,00,00,45.38,101325,45,-0.04,0.20,10.03
1767,194688,-85,1,-23.2125,-45.8667,1483.5,12,00,00,45.33,101325,45,-0.03,0.17,10.02
1768,194798,-85,1,-23.2125,-45.8667,1484.0,12,00,00,45.38,101325,45,-0.04,0.17,9.95
1769,194909,-85,1,-23.2125,-45.8667,1484.5,12,00,00,45.38,101325,45,-0.04,0.20,9.99
1770,195019,-85,1,-23.2125,-45.8667,1485.0,12,00,00,45.61,101325,45,-0.04,0.20,9.99
1771,195129,-85,1,-23.2125,-45.8667,1485.5,12,00,00,45.57,101325,45,-0.02,0.17,10.01
1772,195239,-85,1,-23.2125,-45.8667,1486.0,12,00,00,45.33,101325,45,-0.05,0.16,10.07
1773,195350,-85,1,-23.2125,-45.8667,1486.5,12,00,00,45.33,101325,45,-0.06,0.15,9.98
1774,195461,-85,1,-23.2125,-45.8667,1487.0,12,00,00,45.57,101325,45,-0.01,0.16,9.99
1775,195570,-85,1,-23.2125,-45.8667,1487.5,12,00,00,45.57,101325,45,-0.04,0.20,9.98
1776,195681,-85,1,-23.2125,-45.8667,1488.0,12,00,00,45.42,101325,45,-0.03,0.16,10.00
1777,195791,-85,1,-23.2125,-45.8667,1488.5,12,00,00,45.57,101325,45,-0.04,0.16,9.97
1778,195901,-85,1,-23.2125,-45.8667,1489.0,12,00,00,45.33,101325,45,-0.07,0.18,10.00
1779,196012,-85,1,-23.2125,-45.8667,1489.5,12,00,00,45.38,101325,45,-0.06,0.15,9.99
1780,196122,-85,1,-23.2125,-45.8667,1490.0,12,00,00,45.71,101325,45,-0.05,0.18,9.97
1781,196233,-85,1,-23.2125,-45.8667,1490.5,12,00,00,45.38,101325,45,-0.06,0.14,9.98
1782,196342,-85,1,-23.2125,-45.8667,1491.0,12,00,00,45.38,101325,45,-0.05,0.18,9.97
1783,196453,-85,1,-23.2125,-45.8667,1491.5,12,00,00,45.38,101325,45,-0.00,0.21,9.92
1784,196563,-85,1,-23.2125,-45.8667,1492.0,12,00,00,45.57,101325,45,-0.08,0.14,10.06
1785,196673,-85,1,-23.2125,-45.8667,1492.5,12,00,00,45.24,101325,45,-0.04,0.20,10.03
1786,196784,-85,1,-23.2125,-45.8667,1493.0,12,00,00,45.52,101325,45,-0.06,0.17,9.99
1787,196894,-85,1,-23.2125,-45.8667,1493.5,12,00,00,45.24,101325,45,-0.05,0.16,9.99
1788,197005,-85,1,-23.2125,-45.8667,1494.0,12,00,00,45.61,101325,45,-0.06,0.17,9.96
1789,197114,-85,1,-23.2125,-45.8667,1494.5,12,00,00,45.52,101325,45,-0.06,0.14,10.04
1790,197225,-85,1,-23.2125,-45.8667,1495.0,12,00,00,45.57,101325,45,-0.05,0.17,10.04
1791,197336,-85,1,-23.2125,-45.8667,1495.5,12,00,00,45.75,101325,45,-0.04,0.17,10.02
1792,197446,-85,1,-23.2125,-45.8667,1496.0,12,00,00,45.09,101325,45,-0.05,0.19,9.99
1793,197556,-85,1,-23.2125,-45.8667,1496.5,12,00,00,45.05,101325,45,-0.08,0.19,9.97
1794,197666,-85,1,-23.2125,-45.8667,1497.0,12,00,00,45.57,101325,45,-0.02,0.16,10.02
1795,197777,-85,1,-23.2125,-45.8667,1497.5,12,00,00,45.57,101325,45,-0.06,0.15,10.03
1796,197888,-85,1,-23.2125,-45.8667,1498.0,12,00,00,45.42,101325,45,-0.05,0.14,10.04
1797,197997,-85,1,-23.2125,-45.8667,1498.5,12,00,00,45.61,101325,45,-0.04,0.17,10.00
1798,198108,-85,1,-23.2125,-45.8667,1499.0,12,00,00,45.42,101325,45,-0.01,0.17,9.98
1799,198218,-85,1,-23.2125,-45.8667,1499.5,12,00,00,45.61,101325,45,-0.05,0.18,9.97
1800,198328,-85,1,-23.2125,-45.8667,1500.0,12,00,00,45.33,101325,45,-0.09,0.16,10.02
1801,198438,-85,1,-23.2125,-45.8667,1500.5,12,00,00,45.57,101325,45,-0.05,0.16,10.01
1802,198549,-85,1,-23.2125,-45.8667,1501.0,12,00,00,45.38,101325,45,-0.04,0.19,10.05
1803,198660,-85,1,-23.2125,-45.8667,1501.5,12,00,00,45.57,101325,45,-0.04,0.17,9.99
1804,198769,-85,1,-23.2125,-45.8667,1502.0,12,00,00,45.57,101325,45,-0.02,0.18,10.02
1805,198880,-85,1,-23.2125,-45.8667,1502.5,12,00,00,45.19,101325,45,-0.03,0.14,10.07
1806,198990,-85,1,-23.2125,-45.8667,1503.0,12,00,00,45.52,101325,45,-0.05,0.17,10.08
1807,199100,-85,1,-23.2125,-45.8667,1503.5,12,00,00,45.33,101325,45,-0.08,0.20,9.98
1808,199211,-85,1,-23.2125,-45.8667,1504.0,12,00,00,45.24,101325,45,-0.03,0.18,10.02
1809,199321,-85,1,-23.2125,-45.8667,1504.5,12,00,00,45.00,101325,45,0.04,0.20,10.02
1810,199431,-85,1,-23.2125,-45.8667,1505.0,12,00,00,45.33,101325,45,-1.01,0.45,9.98
1811,199541,-85,1,-23.2125,-45.8667,1505.5,12,00,00,45.24,101325,45,0.06,0.44,11.13
1812,199652,-85,1,-23.2125,-45.8667,1506.0,12,00,00,45.61,101325,45,-3.10,-0.66,9.84
1813,199761,-85,1,-23.2125,-45.8667,1506.5,12,00,00,45.19,101325,45,-5.91,-0.99,7.72
1814,199872,-85,1,-23.2125,-45.8667,1507.0,12,00,00,45.61,101325,45,-8.88,-2.10,3.62
1815,199983,-85,1,-23.2125,-45.8667,1507.5,12,00,00,45.61,101325,45,-8.33,-1.15,2.35
1816,200092,-85,1,-23.2125,-45.8667,1508.0,12,00,00,45.57,101325,45,-9.17,-0.72,1.81
1817,200203,-85,1,-23.2125,-45.8667,1508.5,12,00,00,45.57,101325,45,-9.26,-1.55,0.48
1818,200313,-85,1,-23.2125,-45.8667,1509.0,12,00,00,45.33,101325,45,-9.48,-1.21,0.58
1819,200423,-85,1,-23.2125,-45.8667,1509.5,12,00,00,45.61,101325,45,-9.19,-1.62,1.37
1820,200534,-85,1,-23.2125,-45.8667,1510.0,12,00,00,45.24,101325,45,-7.81,-3.22,2.85
1821,200644,-85,1,-23.2125,-45.8667,1510.5,12,00,00,45.42,101325,45,-5.08,-3.72,3.62
1822,200754,-85,1,-23.2125,-45.8667,1511.0,12,00,00,45.61,101325,45,-4.77,-2.70,9.46
1823,200864,-85,1,-23.2125,-45.8667,1511.5,12,00,00,45.57,101325,45,-2.22,-2.77,9.21
1824,200975,-85,1,-23.2125,-45.8667,1512.0,12,00,00,45.57,101325,45,0.36,-2.32,11.00
1825,201085,-85,1,-23.2125,-45.8667,1512.5,12,00,00,45.38,101325,45,0.41,-1.08,10.73
1826,201195,-85,1,-23.2125,-45.8667,1513.0,12,00,00,45.24,101325,45,0.60,0.21,9.95
1827,201306,-85,1,-23.2125,-45.8667,1513.5,12,00,00,45.61,101325,45,-0.11,-0.61,9.49
1828,201415,-85,1,-23.2125,-45.8667,1514.0,12,00,00,45.24,101325,45,0.32,-0.15,9.74
1829,201526,-85,1,-23.2125,-45.8667,1514.5,12,00,00,45.75,101325,45,0.08,0.19,10.04
1830,201636,-85,1,-23.2125,-45.8667,1515.0,12,00,00,45.57,101325,45,0.27,0.19,9.87
1831,201746,-85,1,-23.2125,-45.8667,1515.5,12,00,00,45.61,101325,45,-0.10,0.15,10.04
1832,201857,-85,1,-23.2125,-45.8667,1516.0,12,00,00,45.42,101325,45,-0.09,0.12,9.99
1833,201967,-85,1,-23.2125,-45.8667,1516.5,12,00,00,45.57,101325,45,-0.03,0.21,10.04
1834,202077,-85,1,-23.2125,-45.8667,1517.0,12,00,00,45.05,101325,45,-0.06,0.16,9.96
1835,202187,-85,1,-23.2125,-45.8667,1517.5,12,00,00,45.57,101325,45,-0.07,0.17,9.99
1836,202297,-85,1,-23.2125,-45.8667,1518.0,12,00,00,45.75,101325,45,-0.01,0.14,10.03
1837,202407,-85,1,-23.2125,-45.8667,1518.5,12,00,00,45.19,101325,45,-0.07,0.17,10.09
1838,202518,-85,1,-23.2125,-45.8667,1519.0,12,00,00,45.24,101325,45,-0.04,0.15,10.02
1839,202629,-85,1,-23.2125,-45.8667,1519.5,12,00,00,45.52,101325,45,-0.07,0.14,10.01
1840,202738,-85,1,-23.2125,-45.8667,1520.0,12,00,00,45.33,101325,45,-0.04,0.21,10.01
1841,202849,-85,1,-23.2125,-45.8667,1520.5,12,00,00,45.00,101325,45,-0.10,0.12,9.97
1842,202959,-85,1,-23.2125,-45.8667,1521.0,12,00,00,45.57,101325,45,-0.06,0.17,10.00
1843,203069,-85,1,-23.2125,-45.8667,1521.5,12,00,00,45.57,101325,45,-0.06,0.16,9.94
1844,203180,-85,1,-23.2125,-45.8667,1522.0,12,00,00,45.52,101325,45,-0.01,0.12,10.04
1845,203290,-85,1,-23.2125,-45.8667,1522.5,12,00,00,45.61,101325,45,0.00,0.17,10.01
1846,203400,-85,1,-23.2125,-45.8667,1523.0,12,00,00,45.57,101325,45,-0.06,0.11,9.99
1847,203510,-85,1,-23.2125,-45.8667,1523.5,12,00,00,45.33,101325,45,-0.05,0.15,10.06
1848,203620,-85,1,-23.2125,-45.8667,1524.0,12,00,00,45.24,101325,45,-0.05,0.10,10.00
1849,203730,-85,1,-23.2125,-45.8667,1524.5,12,00,00,45.75,101325,45,0.00,0.12,10.04
1850,203841,-85,1,-23.2125,-45.8667,1525.0,12,00,00,45.52,101325,45,0.60,-0.01,9.62
1851,203951,-85,1,-23.2125,-45.8667,1525.5,12,00,00,45.61,101325,45,-0.04,0.02,10.19
1852,204061,-85,1,-23.2125,-45.8667,1526.0,12,00,00,45.38,101325,45,-0.15,0.22,9.96
1853,204172,-85,1,-23.2125,-45.8667,1526.5,12,00,00,45.75,101325,45,-0.01,0.15,9.96
1854,204281,-85,1,-23.2125,-45.8667,1527.0,12,00,00,45.71,101325,45,-0.14,0.17,9.88
1855,204392,-85,1,-23.2125,-45.8667,1527.5,12,00,00,45.33,101325,45,1.26,0.01,10.38
1856,204503,-85,1,-23.2125,-45.8667,1528.0,12,00,00,45.57,101325,45,-1.91,-1.77,9.44
1857,204612,-85,1,-23.2125,-45.8667,1528.5,12,00,00,45.61,101325,45,-0.72,-2.90,10.55
1858,204723,-85,1,-23.2125,-45.8667,1529.0,12,00,00,45.52,101325,45,-4.26,-3.48,10.38
1859,204833,-85,1,-23.2125,-45.8667,1529.5,12,00,00,45.05,101325,45,-3.78,-4.28,5.39
1860,204944,-85,1,-23.2125,-45.8667,1530.0,12,00,00,45.57,101325,45,-1.59,-4.42,3.42
1861,205053,-85,1,-23.2125,-45.8667,1530.5,12,00,00,45.24,101325,45,-0.43,-2.68,8.04
1862,205164,-85,1,-23.2125,-45.8667,1531.0,12,00,00,45.33,101325,45,-2.59,-1.04,13.29
1863,205275,-85,1,-23.2125,-45.8667,1531.5,12,00,00,45.52,101325,45,-3.42,-2.59,7.17
1864,205384,-85,1,-23.2125,-45.8667,1532.0,12,00,00,45.33,101325,45,-4.57,-5.17,4.90
1865,205495,-85,1,-23.2125,-45.8667,1532.5,12,00,00,45.61,101325,45,1.41,-4.15,6.53
1866,205605,-85,1,-23.2125,-45.8667,1533.0,12,00,00,45.61,101325,45,-0.64,-3.50,3.47
1867,205715,-85,1,-23.2125,-45.8667,1533.5,12,00,00,45.33,101325,45,-10.57,-2.34,7.82
1868,205826,-85,1,-23.2125,-45.8667,1534.0,12,00,00,45.61,101325,45,-9.63,-3.25,2.98
1869,205936,-85,1,-23.2125,-45.8667,1534.5,12,00,00,45.38,101325,45,-4.29,-4.41,5.02
1870,206047,-85,1,-23.2125,-45.8667,1535.0,12,00,00,45.33,101325,45,-3.02,-5.62,7.39
1871,206156,-85,1,-23.2125,-45.8667,1535.5,12,00,00,45.24,101325,45,1.88,-4.25,6.02
1872,206267,-85,1,-23.2125,-45.8667,1536.0,12,00,00,45.52,101325,45,4.84,-4.22,6.32
1873,206377,-85,1,-23.2125,-45.8667,1536.5,12,00,00,45.57,101325,45,1.32,-0.64,11.30
1874,206487,-85,1,-23.2125,-45.8667,1537.0,12,00,00,45.52,101325,45,-0.73,0.72,10.74
1875,206598,-85,1,-23.2125,-45.8667,1537.5,12,00,00,45.61,101325,45,-0.05,0.14,11.60
1876,206708,-85,1,-23.2125,-45.8667,1538.0,12,00,00,45.24,101325,45,-0.53,-0.33,8.95
1877,206818,-85,1,-23.2125,-45.8667,1538.5,12,00,00,45.38,101325,45,-0.06,-1.09,10.46
1878,206928,-85,1,-23.2125,-45.8667,1539.0,12,00,00,45.42,101325,45,1.08,-1.12,9.73
1879,207039,-85,1,-23.2125,-45.8667,1539.5,12,00,00,45.38,101325,45,1.68,1.78,11.14
1880,207149,-85,1,-23.2125,-45.8667,1540.0,12,00,00,45.38,101325,45,0.07,0.29,9.93
1881,207259,-85,1,-23.2125,-45.8667,1540.5,12,00,00,45.33,101325,45,-0.54,0.23,10.21
1882,207370,-85,1,-23.2125,-45.8667,1541.0,12,00,00,45.38,101325,45,-0.01,0.13,10.00
1883,207479,-85,1,-23.2125,-45.8667,1541.5,12,00,00,45.19,101325,45,-0.05,0.21,10.03
1884,207590,-85,1,-23.2125,-45.8667,1542.0,12,00,00,45.57,101325,45,-0.03,0.17,9.99
1885,207700,-85,1,-23.2125,-45.8667,1542.5,12,00,00,45.52,101325,45,-0.03,0.17,9.98
1886,207810,-85,1,-23.2125,-45.8667,1543.0,12,00,00,45.71,101325,45,-0.04,0.17,10.00
1887,207921,-85,1,-23.2125,-45.8667,1543.5,12,00,00,45.38,101325,45,-0.03,0.14,10.01
1888,208031,-85,1,-23.2125,-45.8667,1544.0,12,00,00,45.38,101325,45,-0.05,0.15,10.03
1889,208141,-85,1,-23.2125,-45.8667,1544.5,12,00,00,45.33,101325,45,-0.05,0.18,10.01
1890,208251,-85,1,-23.2125,-45.8667,1545.0,12,00,00,45.33,101325,45,-0.11,0.21,10.04
1891,208362,-85,1,-23.2125,-45.8667,1545.5,12,00,00,45.57,101325,45,-0.06,0.18,9.98
1892,208472,-85,1,-23.2125,-45.8667,1546.0,12,00,00,45.61,101325,45,-0.10,0.23,10.16
1893,208582,-85,1,-23.2125,-45.8667,1546.5,12,00,00,45.57,101325,45,-0.08,0.20,10.08
1894,208693,-85,1,-23.2125,-45.8667,1547.0,12,00,00,45.57,101325,45,-0.10,0.16,10.00
1895,208802,-85,1,-23.2125,-45.8667,1547.5,12,00,00,45.05,101325,45,-0.06,0.19,10.03
1896,208913,-85,1,-23.2125,-45.8667,1548.0,12,00,00,45.24,101325,45,-0.06,0.17,10.04
1897,209024,-85,1,-23.2125,-45.8667,1548.5,12,00,00,45.33,101325,45,-0.02,0.15,10.04
1898,209134,-85,1,-23.2125,-45.8667,1549.0,12,00,00,45.24,101325,45,-0.04,0.16,9.97
1899,209244,-85,1,-23.2125,-45.8667,1549.5,12,00,00,45.33,101325,45,-0.06,0.13,9.96
1900,209354,-85,1,-23.2125,-45.8667,1550.0,12,00,00,45.33,101325,45,-0.01,0.16,10.04
1901,209464,-85,1,-23.2125,-45.8667,1550.5,12,00,00,45.24,101325,45,-0.04,0.16,9.99
1902,209574,-85,1,-23.2125,-45.8667,1551.0,12,00,00,45.52,101325,45,-0.06,0.17,10.00
1903,209685,-85,1,-23.2125,-45.8667,1551.5,12,00,00,45.61,101325,45,-0.04,0.17,10.04
1904,209795,-85,1,-23.2125,-45.8667,1552.0,12,00,00,45.24,101325,45,-0.04,0.21,9.99
1905,209905,-85,1,-23.2125,-45.8667,1552.5,12,00,00,45.57,101325,45,-0.05,0.18,10.02
1906,210016,-85,1,-23.2125,-45.8667,1553.0,12,00,00,45.71,101325,45,-0.09,0.20,10.03
1907,210125,-85,1,-23.2125,-45.8667,1553.5,12,00,00,45.52,101325,45,-0.09,0.14,10.01
1908,210236,-85,1,-23.2125,-45.8667,1554.0,12,00,00,45.52,101325,45,-0.05,0.14,9.97
1909,210347,-85,1,-23.2125,-45.8667,1554.5,12,00,00,45.24,101325,45,-0.05,0.20,10.02
1910,210456,-85,1,-23.2125,-45.8667,1555.0,12,00,00,45.38,101325,45,-0.09,0.12,9.97
1911,210567,-85,1,-23.2125,-45.8667,1555.5,12,00,00,45.57,101325,45,-0.05,0.18,10.01
1912,210677,-85,1,-23.2125,-45.8667,1556.0,12,00,00,45.19,101325,45,-0.06,0.14,10.01
1913,210787,-85,1,-23.2125,-45.8667,1556.5,12,00,00,45.42,101325,45,-0.05,0.18,10.01
1914,210897,-85,1,-23.2125,-45.8667,1557.0,12,00,00,45.19,101325,45,-0.04,0.14,9.99
1915,211008,-85,1,-23.2125,-45.8667,1557.5,12,00,00,45.24,101325,45,-0.07,0.16,10.01
1916,211118,-85,1,-23.2125,-45.8667,1558.0,12,00,00,45.52,101325,45,-0.05,0.14,10.01
1917,211228,-85,1,-23.2125,-45.8667,1558.5,12,00,00,45.24,101325,45,-0.06,0.13,10.04
1918,211339,-85,1,-23.2125,-45.8667,1559.0,12,00,00,45.42,101325,45,-0.09,0.15,10.03
1919,211449,-85,1,-23.2125,-45.8667,1559.5,12,00,00,45.52,101325,45,-0.05,0.18,10.01
1920,211559,-85,1,-23.2125,-45.8667,1560.0,12,00,00,45.57,101325,45,-0.01,0.12,10.02
1921,211670,-85,1,-23.2125,-45.8667,1560.5,12,00,00,45.24,101325,45,-0.08,0.16,10.01
1922,211780,-85,1,-23.2125,-45.8667,1561.0,12,00,00,45.33,101325,45,-0.03,0.15,10.03
1923,211890,-85,1,-23.2125,-45.8667,1561.5,12,00,00,45.38,101325,45,-0.06,0.17,9.98
1924,212000,-85,1,-23.2125,-45.8667,1562.0,12,00,00,45.75,101325,45,-0.05,0.14,9.98
1925,212111,-85,1,-23.2125,-45.8667,1562.5,12,00,00,45.38,101325,45,-0.05,0.18,9.96
1926,212220,-85,1,-23.2125,-45.8667,1563.0,12,00,00,45.33,101325,45,-0.05,0.15,9.98
1927,212331,-85,1,-23.2125,-45.8667,1563.5,12,00,00,45.57,101325,45,-0.04,0.18,10.01
1928,212442,-85,1,-23.2125,-45.8667,1564.0,12,00,00,45.71,101325,45,-0.06,0.16,9.97
1929,212551,-85,1,-23.2125,-45.8667,1564.5,12,00,00,45.38,101325,45,-0.03,0.17,10.03
1930,212662,-85,1,-23.2125,-45.8667,1565.0,12,00,00,45.61,101325,45,-0.05,0.21,10.00
1931,212772,-85,1,-23.2125,-45.8667,1565.5,12,00,00,45.75,101325,45,-0.03,0.17,9.97
1932,212882,-85,1,-23.2125,-45.8667,1566.0,12,00,00,45.42,101325,45,-0.02,0.20,10.02
1933,212993,-85,1,-23.2125,-45.8667,1566.5,12,00,00,45.75,101325,45,-0.05,0.15,9.92
1934,213102,-85,1,-23.2125,-45.8667,1567.0,12,00,00,45.38,101325,45,-0.06,0.18,10.02
1935,213213,-85,1,-23.2125,-45.8667,1567.5,12,00,00,45.61,101325,45,-0.03,0.17,10.01
1936,213323,-85,1,-23.2125,-45.8667,1568.0,12,00,00,45.38,101325,45,-0.06,0.18,10.03
1937,213434,-85,1,-23.2125,-45.8667,1568.5,12,00,00,45.52,101325,45,-0.06,0.14,9.99
1938,213543,-85,1,-23.2125,-45.8667,1569.0,12,00,00,45.24,101325,45,-0.05,0.16,9.95
1939,213654,-85,1,-23.2125,-45.8667,1569.5,12,00,00,45.33,101325,45,0.01,0.19,10.05
1940,213764,-85,1,-23.2125,-45.8667,1570.0,12,00,00,45.61,101325,45,-0.06,0.19,9.98
1941,213874,-85,1,-23.2125,-45.8667,1570.5,12,00,00,45.52,101325,45,-0.06,0.17,10.02
1942,213985,-85,1,-23.2125,-45.8667,1571.0,12,00,00,45.75,101325,45,-0.10,0.12,9.96
1943,214094,-85,1,-23.2125,-45.8667,1571.5,12,00,00,45.61,101325,45,-0.04,0.17,10.00
1944,214205,-85,1,-23.2125,-45.8667,1572.0,12,00,00,45.38,101325,45,-0.08,0.16,10.02
1945,214316,-85,1,-23.2125,-45.8667,1572.5,12,00,00,45.38,101325,45,-0.12,0.18,10.01
1946,214425,-85,1,-23.2125,-45.8667,1573.0,12,00,00,45.09,101325,45,-0.06,0.16,9.97
1947,214536,-85,1,-23.2125,-45.8667,1573.5,12,00,00,45.52,101325,45,-0.08,0.17,9.99
1948,214646,-85,1,-23.2125,-45.8667,1574.0,12,00,00,45.24,101325,45,-0.06,0.15,10.04
1949,214756,-85,1,-23.2125,-45.8667,1574.5,12,00,00,45.57,101325,45,-0.02,0.19,10.05
1950,214866,-85,1,-23.2125,-45.8667,1575.0,12,00,00,45.61,101325,45,-0.07,0.16,10.01
1951,214977,-85,1,-23.2125,-45.8667,1575.5,12,00,00,45.38,101325,45,-0.06,0.17,9.99
1952,215087,-85,1,-23.2125,-45.8667,1576.0,12,00,00,45.38,101325,45,-0.03,0.12,10.00
1953,215197,-85,1,-23.2125,-45.8667,1576.5,12,00,00,45.24,101325,45,-0.08,0.17,10.01
1954,215308,-85,1,-23.2125,-45.8667,1577.0,12,00,00,45.57,101325,45,-0.07,0.15,10.04
1955,215418,-85,1,-23.2125,-45.8667,1577.5,12,00,00,45.52,101325,45,-0.06,0.18,9.99
1956,215528,-85,1,-23.2125,-45.8667,1578.0,12,00,00,45.33,101325,45,-0.02,0.19,10.04
1957,215639,-85,1,-23.2125,-45.8667,1578.5,12,00,00,45.24,101325,45,-0.07,0.19,9.95
1958,215748,-85,1,-23.2125,-45.8667,1579.0,12,00,00,45.38,101325,45,-1.18,0.45,10.01
1959,215859,-85,1,-23.2125,-45.8667,1579.5,12,00,00,45.38,101325,45,0.68,-1.53,9.53
1960,215969,-85,1,-23.2125,-45.8667,1580.0,12,00,00,45.33,101325,45,0.10,-1.17,11.34
1961,216079,-85,1,-23.2125,-45.8667,1580.5,12,00,00,45.61,101325,45,-0.98,-3.73,8.72
1962,216189,-85,1,-23.2125,-45.8667,1581.0,12,00,00,45.00,101325,45,0.24,-5.04,3.84
1963,216300,-85,1,-23.2125,-45.8667,1581.5,12,00,00,45.52,101325,45,1.14,-4.19,6.95
1964,216410,-85,1,-23.2125,-45.8667,1582.0,12,00,00,45.75,101325,45,3.72,-4.16,12.50
