Carga,Tempo (ms),Carga %,Tempo (min)
93.0,235819,93.0%,3.9303166666666667
92.9,235929,92.9%,3.93215
92.9,236039,92.9%,3.9339833333333334
92.8,236149,92.8%,3.9358166666666667
92.8,236260,92.8%,3.937666666666667
92.7,236370,92.7%,3.9395
92.7,236480,92.7%,3.941333333333333
92.6,236591,92.6%,3.9431833333333333
92.6,236701,92.6%,3.9450166666666666
92.5,236812,92.5%,3.9468666666666667
92.5,236921,92.5%,3.9486833333333333
92.4,237032,92.4%,3.9505333333333335
92.4,237143,92.4%,3.952383333333333
92.3,237252,92.3%,3.9542
92.3,237363,92.3%,3.95605
92.2,237473,92.2%,3.957883333333333
92.2,237583,92.2%,3.9597166666666666
92.1,237693,92.1%,3.96155
92.1,237804,92.1%,3.9634
92.0,237914,92.0%,3.9652333333333334
92.0,238024,92.0%,3.9670666666666667
91.9,238135,91.9%,3.968916666666667
91.9,238244,91.9%,3.9707333333333334
91.8,238355,91.8%,3.972583333333333
91.8,238466,91.8%,3.9744333333333333
91.7,238575,91.7%,3.97625
91.7,238686,91.7%,3.9781
91.6,238796,91.6%,3.9799333333333333
91.6,238906,91.6%,3.9817666666666667
91.5,239016,91.5%,3.9836
91.5,239127,91.5%,3.98545
91.4,239237,91.4%,3.9872833333333335
91.4,239347,91.4%,3.989116666666667
91.3,239458,91.3%,3.9909666666666666
91.3,239567,91.3%,3.992783333333333
91.2,239678,91.2%,3.9946333333333333
91.2,239788,91.2%,3.9964666666666666
91.1,239898,91.1%,3.9983
91.1,240009,91.1%,4.00015
91.0,240118,91.0%,4.001966666666666
91.0,240229,91.0%,4.003816666666666
90.9,240339,90.9%,4.00565
90.9,240449,90.9%,4.007483333333333
90.8,240560,90.8%,4.009333333333333
90.8,240669,90.8%,4.01115
90.7,240780,90.7%,4.013
90.7,240890,90.7%,4.014833333333334
90.6,241000,90.6%,4.016666666666667
90.6,241111,90.6%,4.018516666666667
90.5,241221,90.5%,4.02035
90.5,241331,90.5%,4.022183333333333
90.4,241441,90.4%,4.024016666666666
90.4,241552,90.4%,4.0258666666666665
90.3,241661,90.3%,4.027683333333333
90.3,241772,90.3%,4.029533333333333
90.2,241883,90.2%,4.031383333333333
90.2,241992,90.2%,4.0332
90.1,242103,90.1%,4.03505
90.1,242213,90.1%,4.036883333333333
90.0,242323,90.0%,4.038716666666667
90.0,242434,90.0%,4.040566666666667
89.9,242544,89.9%,4.0424
89.9,242654,89.9%,4.044233333333334
89.8,242764,89.8%,4.0460666666666665
89.8,242874,89.8%,4.0479
89.7,242984,89.7%,4.049733333333333
89.7,243095,89.7%,4.051583333333333
89.6,243205,89.6%,4.053416666666666
89.6,243315,89.6%,4.05525
89.5,243425,89.5%,4.057083333333333
89.5,243535,89.5%,4.058916666666667
89.4,243646,89.4%,4.060766666666667
89.4,243756,89.4%,4.0626
89.3,243866,89.3%,4.064433333333334
89.3,243977,89.3%,4.066283333333334
89.2,244086,89.2%,4.0681
89.2,244197,89.2%,4.06995
89.1,244306,89.1%,4.071766666666667
89.1,244417,89.1%,4.073616666666667
89.0,244528,89.0%,4.075466666666666
89.0,244637,89.0%,4.077283333333333
88.9,244748,88.9%,4.079133333333333
88.9,244858,88.9%,4.080966666666667
88.8,244968,88.8%,4.0828
88.8,245079,88.8%,4.08465
88.7,245188,88.7%,4.0864666666666665
88.7,245299,88.7%,4.088316666666667
88.6,245409,88.6%,4.09015
88.6,245519,88.6%,4.091983333333333
88.5,245629,88.5%,4.093816666666667
88.5,245740,88.5%,4.095666666666666
88.4,245850,88.4%,4.0975
88.4,245960,88.4%,4.099333333333333
88.3,246070,88.3%,4.101166666666667
88.3,246180,88.3%,4.103
88.2,246291,88.2%,4.10485
88.2,246401,88.2%,4.106683333333334
88.1,246511,88.1%,4.108516666666667
88.1,246622,88.1%,4.110366666666667
88.0,246731,88.0%,4.112183333333333
88.0,246842,88.0%,4.114033333333333
87.9,246951,87.9%,4.11585
87.9,247062,87.9%,4.1177
87.8,247173,87.8%,4.11955
87.8,247282,87.8%,4.121366666666667
87.7,247393,87.7%,4.123216666666667
87.7,247503,87.7%,4.12505
87.6,247613,87.6%,4.126883333333334
87.6,247724,87.6%,4.128733333333333
87.5,247834,87.5%,4.130566666666667
87.5,247944,87.5%,4.1324
87.4,248054,87.4%,4.134233333333333
87.4,248164,87.4%,4.136066666666666
87.3,248274,87.3%,4.1379
87.3,248385,87.3%,4.13975
87.2,248495,87.2%,4.141583333333333
87.2,248605,87.2%,4.143416666666667
87.1,248716,87.1%,4.145266666666667
87.1,248825,87.1%,4.147083333333334
87.0,248936,87.0%,4.148933333333333
87.0,249046,87.0%,4.150766666666667
86.9,249156,86.9%,4.1526
86.9,249267,86.9%,4.15445
86.8,249376,86.8%,4.156266666666666
86.8,249487,86.8%,4.1581166666666665
86.7,249596,86.7%,4.159933333333333
86.7,249707,86.7%,4.161783333333333
86.6,249818,86.6%,4.163633333333333
86.6,249927,86.6%,4.16545
86.5,250038,86.5%,4.1673
86.5,250148,86.5%,4.169133333333333
86.4,250258,86.4%,4.170966666666667
86.4,250369,86.4%,4.172816666666667
86.3,250478,86.3%,4.174633333333333
86.3,250589,86.3%,4.1764833333333335
86.2,250699,86.2%,4.1783166666666665
86.2,250809,86.2%,4.18015
86.1,250919,86.1%,4.181983333333333
86.1,251030,86.1%,4.183833333333333
86.0,251140,86.0%,4.185666666666667
86.0,251250,86.0%,4.1875
85.9,251360,85.9%,4.189333333333333
85.9,251470,85.9%,4.191166666666667
85.8,251581,85.8%,4.193016666666667
85.8,251691,85.8%,4.19485
85.7,251801,85.7%,4.1966833333333335
85.7,251912,85.7%,4.198533333333334
85.6,252021,85.6%,4.20035
85.6,252132,85.6%,4.2022
85.5,252241,85.5%,4.204016666666667
85.5,252352,85.5%,4.205866666666667
85.4,252463,85.4%,4.207716666666666
85.4,252572,85.4%,4.209533333333333
85.3,252683,85.3%,4.211383333333333
85.3,252793,85.3%,4.213216666666667
85.2,252903,85.2%,4.21505
85.2,253014,85.2%,4.2169
85.1,253124,85.1%,4.218733333333334
85.1,253234,85.1%,4.220566666666667
85.0,253344,85.0%,4.2224
85.0,253454,85.0%,4.224233333333333
84.9,253564,84.9%,4.226066666666667
84.9,253675,84.9%,4.227916666666666
84.8,253785,84.8%,4.22975
84.8,253895,84.8%,4.231583333333333
84.7,254006,84.7%,4.233433333333333
84.7,254115,84.7%,4.23525
84.6,254226,84.6%,4.2371
84.6,254336,84.6%,4.238933333333334
84.5,254446,84.5%,4.240766666666667
84.5,254557,84.5%,4.242616666666667
84.4,254666,84.4%,4.244433333333333
84.4,254777,84.4%,4.246283333333333
84.3,254887,84.3%,4.248116666666666
84.3,254997,84.3%,4.24995
84.2,255108,84.2%,4.2518
84.2,255217,84.2%,4.253616666666667
84.1,255328,84.1%,4.255466666666667
84.1,255438,84.1%,4.2573
84.0,255548,84.0%,4.259133333333334
84.0,255659,84.0%,4.260983333333333
83.9,255769,83.9%,4.262816666666667
83.9,255879,83.9%,4.26465
83.8,255989,83.8%,4.266483333333333
83.8,256099,83.8%,4.268316666666666
83.7,256209,83.7%,4.27015
83.7,256320,83.7%,4.272
83.6,256430,83.6%,4.273833333333333
83.6,256540,83.6%,4.275666666666667
83.5,256651,83.5%,4.277516666666667
83.5,256760,83.5%,4.279333333333334
83.4,256871,83.4%,4.281183333333333
83.4,256980,83.4%,4.283
83.3,257091,83.3%,4.28485
83.3,257202,83.3%,4.2867
83.2,257311,83.2%,4.288516666666666
83.2,257422,83.2%,4.290366666666666
83.1,257532,83.1%,4.2922
83.1,257642,83.1%,4.294033333333333
83.0,257753,83.0%,4.295883333333333
83.0,257862,83.0%,4.2977
82.9,257973,82.9%,4.29955
82.9,258083,82.9%,4.301383333333333
82.8,258193,82.8%,4.303216666666667
82.8,258304,82.8%,4.305066666666667
82.7,258413,82.7%,4.306883333333333
82.7,258524,82.7%,4.3087333333333335
82.6,258634,82.6%,4.310566666666666
82.6,258744,82.6%,4.3124
82.5,258854,82.5%,4.314233333333333
82.5,258965,82.5%,4.316083333333333
82.4,259075,82.4%,4.317916666666667
82.4,259185,82.4%,4.31975
82.3,259295,82.3%,4.321583333333334
82.3,259405,82.3%,4.323416666666667
82.2,259516,82.2%,4.325266666666667
82.2,259625,82.2%,4.327083333333333
82.1,259736,82.1%,4.3289333333333335
82.1,259847,82.1%,4.330783333333334
82.0,259956,82.0%,4.3326
82.0,260067,82.0%,4.33445
81.9,260176,81.9%,4.336266666666667
81.9,260287,81.9%,4.338116666666667
81.8,260398,81.8%,4.339966666666666
81.8,260507,81.8%,4.341783333333334
81.7,260618,81.7%,4.343633333333333
81.7,260728,81.7%,4.345466666666667
81.6,260838,81.6%,4.3473
81.6,260948,81.6%,4.3491333333333335
81.5,261059,81.5%,4.350983333333334
81.5,261169,81.5%,4.352816666666667
81.4,261279,81.4%,4.35465
81.4,261389,81.4%,4.356483333333333
81.3,261499,81.3%,4.358316666666667
81.3,261610,81.3%,4.360166666666666
81.2,261720,81.2%,4.362
81.2,261830,81.2%,4.363833333333333
81.1,261941,81.1%,4.365683333333333
81.1,262050,81.1%,4.3675
81.0,262161,81.0%,4.36935
81.0,262270,81.0%,4.371166666666666
80.9,262381,80.9%,4.3730166666666666
80.9,262492,80.9%,4.374866666666667
80.8,262601,80.8%,4.376683333333333
80.8,262712,80.8%,4.378533333333333
80.7,262822,80.7%,4.380366666666666
80.7,262932,80.7%,4.3822
80.6,263043,80.6%,4.38405
80.6,263152,80.6%,4.385866666666667
80.5,263263,80.5%,4.387716666666667
80.5,263373,80.5%,4.38955
80.4,263483,80.4%,4.391383333333334
80.4,263593,80.4%,4.3932166666666665
80.3,263704,80.3%,4.395066666666667
80.3,263814,80.3%,4.3969
80.2,263924,80.2%,4.398733333333333
80.2,264035,80.2%,4.4005833333333335
80.1,264144,80.1%,4.4024
80.1,264255,80.1%,4.40425
80.0,264366,80.0%,4.4061
80.0,264475,80.0%,4.407916666666667
79.9,264586,79.9%,4.409766666666667
79.9,264695,79.9%,4.411583333333334
79.8,264806,79.8%,4.413433333333334
79.8,264916,79.8%,4.415266666666667
79.7,265026,79.7%,4.4171
79.7,265137,79.7%,4.41895
79.6,265247,79.6%,4.4207833333333335
79.6,265357,79.6%,4.422616666666666
79.5,265467,79.5%,4.42445
79.5,265577,79.5%,4.426283333333333
79.4,265688,79.4%,4.428133333333333
79.4,265798,79.4%,4.429966666666667
79.3,265908,79.3%,4.4318
79.3,266018,79.3%,4.433633333333334
79.2,266129,79.2%,4.435483333333333
79.2,266238,79.2%,4.4373
79.1,266349,79.1%,4.43915
79.1,266460,79.1%,4.441
79.0,266569,79.0%,4.442816666666666
79.0,266680,79.0%,4.4446666666666665
78.9,266789,78.9%,4.446483333333333
78.9,266900,78.9%,4.448333333333333
78.8,267011,78.8%,4.450183333333333
78.8,267120,78.8%,4.452
78.7,267231,78.7%,4.45385
78.7,267341,78.7%,4.455683333333333
78.6,267451,78.6%,4.457516666666667
78.6,267561,78.6%,4.45935
78.5,267671,78.5%,4.4611833333333335
78.5,267782,78.5%,4.463033333333334
78.4,267892,78.4%,4.4648666666666665
78.4,268002,78.4%,4.4667
78.3,268112,78.3%,4.468533333333333
78.3,268222,78.3%,4.470366666666667
78.2,268333,78.2%,4.472216666666666
78.2,268443,78.2%,4.47405
78.1,268553,78.1%,4.475883333333333
78.1,268663,78.1%,4.477716666666667
78.0,268774,78.0%,4.479566666666667
78.0,268883,78.0%,4.4813833333333335
77.9,268994,77.9%,4.483233333333334
77.9,269105,77.9%,4.485083333333334
77.8,269214,77.8%,4.4869
77.8,269325,77.8%,4.48875
77.7,269434,77.7%,4.490566666666667
77.7,269545,77.7%,4.492416666666666
77.6,269656,77.6%,4.494266666666666
77.6,269765,77.6%,4.496083333333333
77.5,269876,77.5%,4.497933333333333
77.5,269986,77.5%,4.499766666666667
77.4,270096,77.4%,4.5016
77.4,270206,77.4%,4.503433333333334
77.3,270317,77.3%,4.505283333333334
77.3,270427,77.3%,4.507116666666667
77.2,270537,77.2%,4.50895
77.2,270647,77.2%,4.510783333333333
77.1,270757,77.1%,4.512616666666666
77.1,270868,77.1%,4.514466666666666
77.0,270978,77.0%,4.5163
77.0,271088,77.0%,4.518133333333333
76.9,271199,76.9%,4.519983333333333
76.9,271308,76.9%,4.5218
76.8,271419,76.8%,4.52365
76.8,271529,76.8%,4.525483333333334
76.7,271639,76.7%,4.527316666666667
76.7,271750,76.7%,4.529166666666667
76.6,271859,76.6%,4.530983333333333
76.6,271970,76.6%,4.5328333333333335
76.5,272080,76.5%,4.534666666666666
76.5,272190,76.5%,4.5365
76.4,272301,76.4%,4.53835
76.4,272411,76.4%,4.540183333333333
76.3,272521,76.3%,4.542016666666667
76.3,272631,76.3%,4.54385
76.2,272741,76.2%,4.545683333333334
76.2,272851,76.2%,4.547516666666667
76.1,272962,76.1%,4.549366666666667
76.1,273072,76.1%,4.5512
76.0,273182,76.0%,4.5530333333333335
76.0,273293,76.0%,4.554883333333334
75.9,273402,75.9%,4.5567
75.9,273513,75.9%,4.55855
75.8,273624,75.8%,4.5604
75.8,273733,75.8%,4.562216666666667
75.7,273844,75.7%,4.564066666666666
75.7,273953,75.7%,4.565883333333334
75.6,274064,75.6%,4.567733333333333
75.6,274174,75.6%,4.569566666666667
75.5,274284,75.5%,4.5714
75.5,274395,75.5%,4.57325
75.4,274505,75.4%,4.575083333333334
75.4,274615,75.4%,4.5769166666666665
75.3,274725,75.3%,4.57875
75.3,274835,75.3%,4.580583333333333
75.2,274946,75.2%,4.582433333333333
75.2,275056,75.2%,4.584266666666666
75.1,275167,75.1%,4.586116666666666
75.1,275276,75.1%,4.587933333333333
75.0,275387,75.0%,4.589783333333333
75.0,275496,75.0%,4.5916
74.9,275607,74.9%,4.59345
74.9,275718,74.9%,4.5953
74.8,275827,74.8%,4.5971166666666665
74.8,275938,74.8%,4.598966666666667
74.7,276048,74.7%,4.6008
74.7,276158,74.7%,4.602633333333333
74.6,276269,74.6%,4.6044833333333335
74.6,276378,74.6%,4.6063
74.5,276489,74.5%,4.60815
74.5,276599,74.5%,4.609983333333333
74.4,276709,74.4%,4.611816666666667
74.4,276819,74.4%,4.61365
74.3,276930,74.3%,4.6155
74.3,277040,74.3%,4.617333333333334
74.2,277150,74.2%,4.619166666666667
74.2,277260,74.2%,4.621
74.1,277370,74.1%,4.622833333333333
74.1,277481,74.1%,4.6246833333333335
74.0,277591,74.0%,4.626516666666666
74.0,277701,74.0%,4.62835
73.9,277812,73.9%,4.6302
73.9,277921,73.9%,4.632016666666667
73.8,278032,73.8%,4.633866666666667
73.8,278142,73.8%,4.6357
73.7,278252,73.7%,4.637533333333334
73.7,278363,73.7%,4.639383333333333
73.6,278472,73.6%,4.6412
73.6,278583,73.6%,4.64305
73.5,278693,73.5%,4.6448833333333335
73.5,278803,73.5%,4.646716666666666
73.4,278914,73.4%,4.6485666666666665
73.4,279024,73.4%,4.6504
73.3,279134,73.3%,4.652233333333333
73.3,279244,73.3%,4.654066666666667
73.2,279355,73.2%,4.655916666666666
73.2,279464,73.2%,4.657733333333334
73.1,279575,73.1%,4.659583333333333
73.1,279685,73.1%,4.661416666666667
73.0,279795,73.0%,4.66325
73.0,279906,73.0%,4.6651
72.9,280015,72.9%,4.666916666666666
72.9,280126,72.9%,4.6687666666666665
72.8,280236,72.8%,4.6706
72.8,280346,72.8%,4.672433333333333
72.7,280457,72.7%,4.674283333333333
72.7,280566,72.7%,4.6761
72.6,280677,72.6%,4.67795
72.6,280787,72.6%,4.679783333333333
72.5,280897,72.5%,4.681616666666667
72.5,281008,72.5%,4.683466666666667
72.4,281117,72.4%,4.6852833333333335
72.4,281228,72.4%,4.687133333333334
72.3,281338,72.3%,4.6889666666666665
72.3,281448,72.3%,4.6908
72.2,281559,72.2%,4.69265
72.2,281668,72.2%,4.694466666666667
72.1,281779,72.1%,4.696316666666666
72.1,281889,72.1%,4.69815
72.0,281999,72.0%,4.699983333333333
72.0,282109,72.0%,4.701816666666667
71.9,282220,71.9%,4.703666666666667
71.9,282330,71.9%,4.7055
71.8,282440,71.8%,4.707333333333334
71.8,282550,71.8%,4.7091666666666665
71.7,282660,71.7%,4.711
71.7,282771,71.7%,4.71285
71.6,282881,71.6%,4.714683333333333
71.6,282991,71.6%,4.716516666666666
71.5,283101,71.5%,4.71835
71.5,283211,71.5%,4.720183333333333
71.4,283322,71.4%,4.722033333333333
71.4,283431,71.4%,4.72385
71.3,283542,71.3%,4.7257
71.3,283653,71.3%,4.72755
71.2,283762,71.2%,4.7293666666666665
71.2,283873,71.2%,4.731216666666667
71.1,283983,71.1%,4.73305
71.1,284093,71.1%,4.734883333333333
71.0,284204,71.0%,4.7367333333333335
71.0,284313,71.0%,4.73855
70.9,284424,70.9%,4.7404
70.9,284534,70.9%,4.742233333333333
70.8,284644,70.8%,4.744066666666667
70.8,284754,70.8%,4.7459
70.7,284865,70.7%,4.74775
70.7,284975,70.7%,4.749583333333334
70.6,285085,70.6%,4.751416666666667
70.6,285195,70.6%,4.75325
70.5,285305,70.5%,4.755083333333333
70.5,285416,70.5%,4.7569333333333335
70.4,285526,70.4%,4.758766666666666
70.4,285636,70.4%,4.7606
70.3,285747,70.3%,4.76245
70.3,285856,70.3%,4.764266666666667
70.2,285967,70.2%,4.766116666666667
70.2,286077,70.2%,4.76795
70.1,286187,70.1%,4.769783333333334
70.1,286298,70.1%,4.771633333333333
70.0,286408,70.0%,4.773466666666667
70.0,286518,70.0%,4.7753
69.9,286628,69.9%,4.7771333333333335
69.9,286738,69.9%,4.778966666666666
69.8,286849,69.8%,4.7808166666666665
69.8,286959,69.8%,4.78265
69.7,287069,69.7%,4.784483333333333
69.7,287179,69.7%,4.786316666666667
69.6,287289,69.6%,4.78815
69.6,287399,69.6%,4.789983333333334
69.5,287510,69.5%,4.791833333333333
69.5,287620,69.5%,4.793666666666667
69.4,287730,69.4%,4.7955
69.4,287841,69.4%,4.79735
69.3,287950,69.3%,4.799166666666666
69.3,288061,69.3%,4.8010166666666665
69.2,288172,69.2%,4.802866666666667
69.2,288281,69.2%,4.804683333333333
69.1,288392,69.1%,4.806533333333333
69.1,288501,69.1%,4.80835
69.0,288612,69.0%,4.8102
69.0,288722,69.0%,4.812033333333333
68.9,288832,68.9%,4.813866666666667
68.9,288943,68.9%,4.815716666666667
68.8,289053,68.8%,4.81755
68.8,289163,68.8%,4.819383333333334
68.7,289273,68.7%,4.8212166666666665
68.7,289384,68.7%,4.823066666666667
68.6,289494,68.6%,4.8249
68.6,289604,68.6%,4.826733333333333
68.5,289715,68.5%,4.8285833333333334
68.5,289824,68.5%,4.8304
68.4,289935,68.4%,4.83225
68.4,290045,68.4%,4.834083333333333
68.3,290156,68.3%,4.835933333333333
68.3,290266,68.3%,4.837766666666667
68.2,290376,68.2%,4.8396
68.2,290487,68.2%,4.84145
68.1,290597,68.1%,4.843283333333333
68.1,290708,68.1%,4.845133333333333
68.0,290818,68.0%,4.846966666666667
68.0,290928,68.0%,4.8488
67.9,291039,67.9%,4.85065
67.9,291149,67.9%,4.852483333333334
67.8,291259,67.8%,4.854316666666667
67.8,291369,67.8%,4.85615
67.7,291480,67.7%,4.858
67.7,291590,67.7%,4.8598333333333334
67.6,291700,67.6%,4.861666666666666
67.6,291811,67.6%,4.8635166666666665
67.5,291921,67.5%,4.86535
67.5,292032,67.5%,4.8672
67.4,292142,67.4%,4.869033333333333
67.4,292252,67.4%,4.870866666666666
67.3,292363,67.3%,4.872716666666666
67.3,292473,67.3%,4.87455
67.2,292583,67.2%,4.876383333333333
67.2,292694,67.2%,4.878233333333333
67.1,292804,67.1%,4.880066666666667
67.1,292915,67.1%,4.881916666666666
67.0,293024,67.0%,4.883733333333334
67.0,293135,67.0%,4.885583333333333
66.9,293245,66.9%,4.887416666666667
66.9,293356,66.9%,4.889266666666667
66.8,293466,66.8%,4.8911
66.8,293576,66.8%,4.892933333333334
66.7,293687,66.7%,4.894783333333334
66.7,293797,66.7%,4.896616666666667
66.6,293907,66.6%,4.89845
66.6,294018,66.6%,4.9003
66.5,294128,66.5%,4.9021333333333335
66.5,294238,66.5%,4.903966666666666
66.4,294348,66.4%,4.9058
66.4,294459,66.4%,4.90765
66.3,294569,66.3%,4.909483333333333
66.3,294680,66.3%,4.911333333333333
66.2,294790,66.2%,4.913166666666666
66.2,294900,66.2%,4.915
66.1,295011,66.1%,4.91685
66.1,295121,66.1%,4.918683333333333
66.0,295231,66.0%,4.920516666666667
66.0,295342,66.0%,4.922366666666667
65.9,295452,65.9%,4.9242
65.9,295562,65.9%,4.926033333333334
65.8,295672,65.8%,4.927866666666667
65.8,295783,65.8%,4.929716666666667
65.7,295894,65.7%,4.931566666666667
65.7,296003,65.7%,4.9333833333333335
65.6,296114,65.6%,4.935233333333334
65.6,296224,65.6%,4.9370666666666665
65.5,296335,65.5%,4.938916666666667
65.5,296444,65.5%,4.940733333333333
65.4,296555,65.4%,4.942583333333333
65.4,296666,65.4%,4.9444333333333335
65.3,296775,65.3%,4.94625
65.3,296886,65.3%,4.9481
65.2,296996,65.2%,4.949933333333333
65.2,297107,65.2%,4.951783333333333
65.1,297217,65.1%,4.953616666666667
65.1,297327,65.1%,4.95545
65.0,297438,65.0%,4.9573
65.0,297548,65.0%,4.959133333333333
64.9,297658,64.9%,4.960966666666667
64.9,297768,64.9%,4.9628
64.8,297879,64.8%,4.96465
64.8,297989,64.8%,4.966483333333334
64.7,298099,64.7%,4.9683166666666665
64.7,298210,64.7%,4.970166666666667
64.6,298320,64.6%,4.972
64.6,298430,64.6%,4.973833333333333
64.5,298541,64.5%,4.9756833333333335
64.5,298651,64.5%,4.977516666666666
64.4,298762,64.4%,4.9793666666666665
64.4,298871,64.4%,4.981183333333333
64.3,298982,64.3%,4.983033333333333
64.3,299092,64.3%,4.984866666666667
64.2,299202,64.2%,4.9867
64.2,299313,64.2%,4.98855
64.1,299423,64.1%,4.990383333333333
64.1,299534,64.1%,4.992233333333333
64.0,299643,64.0%,4.99405
64.0,299754,64.0%,4.9959
63.9,299865,63.9%,4.99775
63.9,299975,63.9%,4.999583333333334
63.8,300085,63.8%,5.001416666666667
63.8,300195,63.8%,5.00325
63.7,300306,63.7%,5.0051
63.7,300417,63.7%,5.00695
63.6,300526,63.6%,5.008766666666666
63.6,300637,63.6%,5.0106166666666665
63.5,300747,63.5%,5.01245
63.5,300857,63.5%,5.014283333333333
63.4,300967,63.4%,5.016116666666667
63.4,301078,63.4%,5.017966666666666
63.3,301189,63.3%,5.019816666666666
63.3,301298,63.3%,5.021633333333333
63.2,301409,63.2%,5.023483333333333
63.2,301519,63.2%,5.025316666666667
63.1,301630,63.1%,5.027166666666667
63.1,301740,63.1%,5.029
63.0,301850,63.0%,5.030833333333334
63.0,301961,63.0%,5.032683333333333
62.9,302071,62.9%,5.034516666666667
62.9,302181,62.9%,5.03635
62.8,302291,62.8%,5.0381833333333335
62.8,302402,62.8%,5.040033333333334
62.7,302512,62.7%,5.0418666666666665
62.7,302622,62.7%,5.0437
62.6,302733,62.6%,5.04555
62.6,302843,62.6%,5.047383333333333
62.5,302953,62.5%,5.049216666666666
62.5,303064,62.5%,5.051066666666666
62.4,303174,62.4%,5.0529
62.4,303285,62.4%,5.05475
62.3,303394,62.3%,5.056566666666667
62.3,303505,62.3%,5.058416666666667
62.2,303616,62.2%,5.060266666666666
62.2,303726,62.2%,5.0621
62.1,303836,62.1%,5.063933333333333
62.1,303946,62.1%,5.065766666666667
62.0,304057,62.0%,5.067616666666667
62.0,304166,62.0%,5.0694333333333335
61.9,304277,61.9%,5.071283333333334
61.9,304388,61.9%,5.073133333333334
61.8,304498,61.8%,5.074966666666667
61.8,304608,61.8%,5.0768
61.7,304718,61.7%,5.078633333333333
61.7,304829,61.7%,5.0804833333333335
61.6,304940,61.6%,5.082333333333334
61.6,305049,61.6%,5.08415
61.5,305160,61.5%,5.086
61.5,305270,61.5%,5.087833333333333
61.4,305381,61.4%,5.089683333333333
61.4,305490,61.4%,5.0915
61.3,305601,61.3%,5.09335
61.3,305712,61.3%,5.0952
61.2,305822,61.2%,5.097033333333333
61.2,305932,61.2%,5.098866666666667
61.1,306042,61.1%,5.1007
61.1,306153,61.1%,5.10255
61.0,306264,61.0%,5.1044
61.0,306373,61.0%,5.106216666666667
60.9,306484,60.9%,5.108066666666667
60.9,306594,60.9%,5.1099
60.8,306705,60.8%,5.11175
60.8,306814,60.8%,5.113566666666666
60.7,306925,60.7%,5.1154166666666665
60.7,307036,60.7%,5.117266666666667
60.6,307146,60.6%,5.1191
60.6,307256,60.6%,5.120933333333333
60.5,307366,60.5%,5.122766666666666
60.5,307477,60.5%,5.124616666666666
60.4,307587,60.4%,5.12645
60.4,307697,60.4%,5.128283333333333
60.3,307808,60.3%,5.130133333333333
60.3,307918,60.3%,5.131966666666667
60.2,308029,60.2%,5.133816666666666
60.2,308139,60.2%,5.13565
60.1,308249,60.1%,5.137483333333333
60.1,308360,60.1%,5.139333333333333
60.0,308469,60.0%,5.14115
60.0,308580,60.0%,5.143
59.9,308690,59.9%,5.144833333333334
59.9,308801,59.9%,5.146683333333334
59.8,308911,59.8%,5.148516666666667
59.8,309021,59.8%,5.15035
59.7,309132,59.7%,5.1522
59.7,309242,59.7%,5.1540333333333335
59.6,309353,59.6%,5.155883333333334
59.6,309463,59.6%,5.1577166666666665
59.5,309573,59.5%,5.15955
59.5,309684,59.5%,5.1614
59.4,309794,59.4%,5.163233333333333
59.4,309904,59.4%,5.165066666666666
59.3,310014,59.3%,5.1669
59.3,310125,59.3%,5.16875
59.2,310235,59.2%,5.170583333333333
59.2,310345,59.2%,5.172416666666667
59.1,310456,59.1%,5.174266666666667
59.1,310565,59.1%,5.176083333333334
59.0,310676,59.0%,5.177933333333334
59.0,310787,59.0%,5.179783333333333
58.9,310897,58.9%,5.181616666666667
58.9,311007,58.9%,5.18345
58.8,311117,58.8%,5.1852833333333335
58.8,311228,58.8%,5.187133333333334
58.7,311337,58.7%,5.18895
58.7,311448,58.7%,5.1908
58.6,311559,58.6%,5.19265
58.6,311669,58.6%,5.194483333333333
58.5,311779,58.5%,5.196316666666666
58.5,311889,58.5%,5.19815
58.4,312000,58.4%,5.2
58.4,312111,58.4%,5.20185
58.3,312221,58.3%,5.203683333333333
58.3,312331,58.3%,5.205516666666667
58.2,312441,58.2%,5.20735
58.2,312552,58.2%,5.2092
58.1,312662,58.1%,5.211033333333333
58.1,312772,58.1%,5.212866666666667
58.0,312883,58.0%,5.214716666666667
58.0,312993,58.0%,5.21655
57.9,313103,57.9%,5.218383333333334
57.9,313213,57.9%,5.2202166666666665
57.8,313324,57.8%,5.222066666666667
57.8,313435,57.8%,5.223916666666667
57.7,313544,57.7%,5.225733333333333
57.7,313655,57.7%,5.2275833333333335
57.6,313765,57.6%,5.229416666666666
57.6,313875,57.6%,5.23125
57.5,313986,57.5%,5.2331
57.5,314096,57.5%,5.234933333333333
57.4,314207,57.4%,5.236783333333333
57.4,314317,57.4%,5.238616666666666
57.3,314427,57.3%,5.24045
57.3,314537,57.3%,5.242283333333333
57.2,314648,57.2%,5.244133333333333
57.2,314759,57.2%,5.245983333333333
57.1,314868,57.1%,5.2478
57.1,314979,57.1%,5.24965
57.0,315089,57.0%,5.251483333333334
57.0,315200,57.0%,5.253333333333333
56.9,315310,56.9%,5.255166666666667
56.9,315420,56.9%,5.257
56.8,315531,56.8%,5.25885
56.8,315641,56.8%,5.260683333333334
56.7,315751,56.7%,5.2625166666666665
56.7,315862,56.7%,5.264366666666667
56.6,315972,56.6%,5.2662
56.6,316083,56.6%,5.26805
56.5,316192,56.5%,5.269866666666666
56.5,316303,56.5%,5.271716666666666
